叶子代码,叶子行业,股票代码,股票名称,最新权重
857351,硅料硅片,002129,TCL中环,33.7891
857353,逆变器,300763,锦浪科技,5.2184
857353,逆变器,300827,上能电气,3.159
857353,逆变器,688390,固德威,4.2175
857353,逆变器,688032,禾迈股份,1.4079
857353,逆变器,688348,昱能科技,0.7299
857353,逆变器,605117,德业股份,17.4233
857353,逆变器,688717,艾罗能源,2.3487
857353,逆变器,301658,首航新能,0.8916
857353,逆变器,002150,正泰电源,1.7109
857353,逆变器,300274,阳光电源,62.8922
859512,焦煤,000983,山西焦煤,16.0508
859512,焦煤,600123,兰花科创,5.6176
859512,焦煤,600348,华阳股份,15.0535
859512,焦煤,600395,盘江股份,5.3712
859512,焦煤,600508,上海能源,3.4002
859512,焦煤,600758,辽宁能源,2.2747
859512,焦煤,600985,淮北矿业,15.2775
859512,焦煤,601666,平煤股份,10.3586
859512,焦煤,601699,潞安环能,18.5113
859512,焦煤,600997,开滦股份,2.7752
859512,焦煤,000937,冀中能源,5.3089
850926,汽车电子电气系统,002239,奥特佳,4.5370
850926,汽车电子电气系统,002454,松芝股份,1.4793
850926,汽车电子电气系统,002664,信质集团,1.9289
850926,汽车电子电气系统,002766,索菱股份,1.0817
850926,汽车电子电气系统,002813,路畅科技,0.4965
850926,汽车电子电气系统,002906,华阳集团,3.6353
850926,汽车电子电气系统,300304,云意电气,3.6879
850926,汽车电子电气系统,300681,英搏尔,3.1034
850926,汽车电子电气系统,300863,卡倍亿,2.8495
850926,汽车电子电气系统,300928,华安鑫创,0.7157
850926,汽车电子电气系统,301221,光庭信息,1.0449
850926,汽车电子电气系统,600699,均胜电子,11.9178
850926,汽车电子电气系统,603023,威帝股份,0.6056
850926,汽车电子电气系统,603179,新泉股份,13.8654
850926,汽车电子电气系统,603390,通达电气,0.8134
850926,汽车电子电气系统,603786,科博达,2.4123
850926,汽车电子电气系统,605005,合兴股份,0.6530
850926,汽车电子电气系统,605333,沪光股份,1.4218
850926,汽车电子电气系统,688533,上声电子,0.6495
850926,汽车电子电气系统,688667,菱电电控,1.4263
850926,汽车电子电气系统,000901,航天科技,4.6520
850926,汽车电子电气系统,002870,香山股份,1.8078
850926,汽车电子电气系统,300745,欣锐科技,2.5206
850926,汽车电子电气系统,301310,鑫宏业,2.8561
850926,汽车电子电气系统,301488,豪恩汽电,2.1466
850926,汽车电子电气系统,301499,维科精密,0.5334
850926,汽车电子电气系统,688612,威迈斯,4.6006
850926,汽车电子电气系统,002937,兴瑞科技,3.2174
850926,汽车电子电气系统,600651,飞乐音响,2.9896
850926,汽车电子电气系统,301607,富特科技,3.5419
850926,汽车电子电气系统,301631,壹连科技,1.4088
850926,汽车电子电气系统,301581,黄山谷捷,0.4609
850926,汽车电子电气系统,603202,天有为,1.6508
850926,汽车电子电气系统,301656,联合动力,2.4016
850926,汽车电子电气系统,603376,大明电子,0.5277
850926,汽车电子电气系统,603293,埃泰克,0.8620
850926,汽车电子电气系统,001365,天海电子,1.5758
850926,汽车电子电气系统,000980,众泰汽车,3.9193
857331,综合电力设备商,601727,上海电气,55.0402
857331,综合电力设备商,600875,东方电气,44.9597
859711,大气治理,300056,中创环保,23.5831
859711,大气治理,300385,ST雪浪,29.4081
859711,大气治理,603177,德创环保,12.0621
859711,大气治理,603315,福鞍股份,16.8402
859711,大气治理,003027,同兴科技,18.1062
859713,固废治理,002034,旺能环境,2.0967
859713,固废治理,002266,浙富控股,9.5143
859713,固废治理,002672,东江环保,1.0268
859713,固废治理,002973,侨银股份,1.7395
859713,固废治理,300614,百川畅银,0.5516
859713,固废治理,300779,惠城环保,9.6843
859713,固废治理,300815,玉禾田,2.0686
859713,固废治理,300854,中兰环保,0.7679
859713,固废治理,300867,圣元环保,1.7506
859713,固废治理,301049,超越科技,0.3252
859713,固废治理,301068,大地海洋,1.2376
859713,固废治理,600217,中再资环,2.2004
859713,固废治理,600323,瀚蓝环境,9.8650
859713,固废治理,601200,上海环境,3.0780
859713,固废治理,601330,绿色动力,1.6953
859713,固废治理,601827,三峰环境,2.4021
859713,固废治理,603568,伟明环保,6.9579
859713,固废治理,603588,高能环境,12.3257
859713,固废治理,688679,通源环境,1.6707
859713,固废治理,301109,军信股份,2.1682
859713,固废治理,301175,中科环保,2.4666
859713,固废治理,001230,劲旅环境,0.9347
859713,固废治理,002210,飞马国际,2.1636
859713,固废治理,688178,万德斯,0.8031
859713,固废治理,688370,丛麟科技,0.6816
859713,固废治理,301265,华新科技,1.8552
859713,固废治理,301305,朗坤科技,1.9277
859713,固废治理,601033,永兴股份,1.7472
859713,固废治理,000885,城发环境,1.6258
859713,固废治理,000546,金圆股份,1.4043
859713,固废治理,300140,节能环境,2.7325
859713,固废治理,301500,飞南资源,2.3566
859713,固废治理,000803,山高环能,1.4139
859713,固废治理,000035,中国天楹,4.7592
857374,燃料电池,688339,亿华通-U,100.0
859721,环保设备Ⅲ,000967,盈峰环境,11.2114
859721,环保设备Ⅲ,002645,华宏科技,9.5085
859721,环保设备Ⅲ,002658,雪迪龙,2.3415
859721,环保设备Ⅲ,300137,先河环保,7.4584
859721,环保设备Ⅲ,300210,森远股份,3.7641
859721,环保设备Ⅲ,300631,久吾高科,1.8899
859721,环保设备Ⅲ,300786,国林科技,2.2595
859721,环保设备Ⅲ,300800,力合科技,1.2510
859721,环保设备Ⅲ,301081,严牌股份,1.2484
859721,环保设备Ⅲ,600526,菲达环保,2.6594
859721,环保设备Ⅲ,603324,盛剑科技,1.8858
859721,环保设备Ⅲ,688309,恒誉环保,3.5719
859721,环保设备Ⅲ,688501,青达环保,1.5642
859721,环保设备Ⅲ,301288,清研环境,0.7354
859721,环保设备Ⅲ,001336,楚环科技,0.8923
859721,环保设备Ⅲ,000890,法尔胜,2.1255
859721,环保设备Ⅲ,300203,聚光科技,5.1694
859721,环保设备Ⅲ,600388,龙净环保,18.4232
859721,环保设备Ⅲ,600817,宇通重工,1.8716
859721,环保设备Ⅲ,688376,美埃科技,5.5394
859721,环保设备Ⅲ,603282,亚光股份,1.1173
859721,环保设备Ⅲ,688671,碧兴物联,0.9557
859721,环保设备Ⅲ,000820,*ST节能,1.0427
859721,环保设备Ⅲ,603126,中材节能,2.1785
859721,环保设备Ⅲ,300105,龙源技术,4.1475
859721,环保设备Ⅲ,000551,创元科技,5.1860
857355,光伏加工设备,300724,捷佳伟创,11.8051
857355,光伏加工设备,300751,迈为股份,21.1319
857355,光伏加工设备,300776,帝尔激光,12.3424
857355,光伏加工设备,603396,金辰股份,1.4453
857355,光伏加工设备,688516,奥特维,5.4406
857355,光伏加工设备,688556,高测股份,4.3308
857355,光伏加工设备,000821,ST京机,2.4668
857355,光伏加工设备,688147,微导纳米,15.3100
857355,光伏加工设备,688726,拉普拉斯,6.7270
857355,光伏加工设备,300316,晶盛机电,18.9997
857352,光伏电池组件,002506,协鑫集成,5.0952
857352,光伏电池组件,300118,东方日升,3.8585
857352,光伏电池组件,300393,中来股份,2.0477
857352,光伏电池组件,600537,*ST亿晶,1.0873
857352,光伏电池组件,600732,爱旭股份,8.7519
857352,光伏电池组件,688599,天合光能,8.7869
857352,光伏电池组件,688223,晶科能源,6.6533
857352,光伏电池组件,002865,钧达股份,3.1633
857352,光伏电池组件,601012,隆基绿能,30.6743
857352,光伏电池组件,688472,阿特斯,6.3325
857352,光伏电池组件,688429,时创能源,0.3865
857352,光伏电池组件,002056,横店东磁,8.6573
857352,光伏电池组件,300080,易成新能,0.9359
857352,光伏电池组件,300051,琏升科技,0.8967
857352,光伏电池组件,300093,金刚光伏,1.6162
857352,光伏电池组件,301168,通灵股份,0.7817
857352,光伏电池组件,301278,快可电子,0.4969
857352,光伏电池组件,301636,泽润新能,0.4805
857352,光伏电池组件,300716,*ST泉为,0.7183
857352,光伏电池组件,301030,*ST仕净,0.5092
857352,光伏电池组件,603778,国晟科技,1.9417
857352,光伏电池组件,002459,晶澳科技,6.1272
857375,蓄电池及其他电池,002733,雄韬股份,13.0325
857375,蓄电池及其他电池,300068,ST南都,8.6801
857375,蓄电池及其他电池,600847,万里股份,3.6844
857375,蓄电池及其他电池,601311,骆驼股份,17.1524
857375,蓄电池及其他电池,605378,野马电池,2.8224
857375,蓄电池及其他电池,688819,天能股份,8.3947
857375,蓄电池及其他电池,301222,浙江恒威,2.8250
857375,蓄电池及其他电池,603031,安孚科技,26.5555
857375,蓄电池及其他电池,002580,圣阳股份,16.8526
857334,火电设备,002534,西子洁能,34.8611
857334,火电设备,002630,*ST华西,17.8328
857334,火电设备,002255,海陆重工,47.3059
857372,电池化学品,002340,格林美,6.6451
857372,电池化学品,002709,天赐材料,10.4309
857372,电池化学品,002759,ST天际,1.1629
857372,电池化学品,002812,恩捷股份,6.0166
857372,电池化学品,300035,中科电气,1.4181
857372,电池化学品,300037,新宙邦,6.3291
857372,电池化学品,300073,当升科技,3.2933
857372,电池化学品,300340,科恒股份,0.2976
857372,电池化学品,300409,道氏技术,1.5222
857372,电池化学品,300568,星源材质,3.0844
857372,电池化学品,300769,德方纳米,1.8598
857372,电池化学品,300890,翔丰华,0.5237
857372,电池化学品,300919,中伟新材,3.2934
857372,电池化学品,600884,杉杉股份,4.6694
857372,电池化学品,603026,石大胜华,2.0286
857372,电池化学品,603659,璞泰来,5.2026
857372,电池化学品,688005,容百科技,2.7786
857372,电池化学品,688116,天奈科技,2.1807
857372,电池化学品,688148,芳源股份,0.5415
857372,电池化学品,688707,振华新材,0.7170
857372,电池化学品,688733,壹石通,0.8485
857372,电池化学品,688778,厦钨新能,1.6598
857372,电池化学品,688779,五矿新能,1.6665
857372,电池化学品,301238,瑞泰新材,0.6940
857372,电池化学品,688353,华盛锂电,1.3756
857372,电池化学品,002125,湘潭电化,0.9888
857372,电池化学品,002805,丰元股份,0.7121
857372,电池化学品,301152,天力锂能,0.2663
857372,电池化学品,301349,信德新材,0.5072
857372,电池化学品,688275,万润新能,1.3747
857372,电池化学品,001301,尚太科技,2.6338
857372,电池化学品,301358,湖南裕能,7.1876
857372,电池化学品,300432,富临精工,3.3146
857372,电池化学品,300477,ST合纵,0.3626
857372,电池化学品,688184,ST帕瓦,0.1835
857372,电池化学品,301292,海科新源,1.0109
857372,电池化学品,301487,盟固利,0.1948
857372,电池化学品,300390,天华新能,6.9620
857372,电池化学品,603906,龙蟠科技,1.2646
857372,电池化学品,000695,滨海能源,0.4475
857372,电池化学品,002058,威尔泰,0.2553
857372,电池化学品,000009,中国宝安,2.0918
859714,综合环境治理,000826,*ST启环,4.4967
859714,综合环境治理,002887,绿茵生态,3.1310
859714,综合环境治理,300152,*ST动力,2.1770
859714,综合环境治理,300190,维尔利,4.4410
859714,综合环境治理,300864,南大环境,2.2157
859714,综合环境治理,300958,建工修复,2.6351
859714,综合环境治理,605069,正和生态,2.2938
859714,综合环境治理,688701,卓锦股份,1.2417
859714,综合环境治理,301259,艾布鲁,7.4811
859714,综合环境治理,000711,ST京蓝,29.9873
859714,综合环境治理,300187,永清环保,4.0191
859714,综合环境治理,688480,赛恩斯,8.8736
859714,综合环境治理,603686,福龙马,11.3190
859714,综合环境治理,600133,东湖高新,11.4019
859714,综合环境治理,000068,华控赛格,4.2853
857373,锂电专用设备,300457,赢合科技,7.5866
857373,锂电专用设备,300619,金银河,4.4340
857373,锂电专用设备,300648,星云股份,3.6697
857373,锂电专用设备,688006,杭可科技,4.1575
857373,锂电专用设备,688155,先惠技术,3.7988
857373,锂电专用设备,688499,利元亨,4.0797
857373,锂电专用设备,300173,ST福能,1.9380
857373,锂电专用设备,300410,正业科技,2.1841
857373,锂电专用设备,688392,骄成超声,14.1750
857373,锂电专用设备,301325,曼恩斯特,1.8177
857373,锂电专用设备,300490,华自科技,3.6097
857373,锂电专用设备,688638,誉辰智能,0.7569
857373,锂电专用设备,688573,信宇人,0.8265
857373,锂电专用设备,603032,德新科技,2.1085
857373,锂电专用设备,301662,宏工科技,2.7911
857373,锂电专用设备,301513,尚水智能,1.0558
857373,锂电专用设备,301599,理奇智能,2.0710
857373,锂电专用设备,300450,先导智能,38.9384
859712,水务及水治理,000598,兴蓉环境,7.0467
859712,水务及水治理,000605,渤海股份,0.5875
859712,水务及水治理,000685,中山公用,5.9608
859712,水务及水治理,003039,顺控发展,0.9235
859712,水务及水治理,300070,碧水源,6.2883
859712,水务及水治理,300172,中电环保,1.7476
859712,水务及水治理,300266,兴源环境,1.5280
859712,水务及水治理,300334,津膜科技,1.0569
859712,水务及水治理,300388,节能国祯,1.4809
859712,水务及水治理,300422,博世科,1.0560
859712,水务及水治理,300437,清水源,1.2225
859712,水务及水治理,300664,鹏鹞环保,1.9967
859712,水务及水治理,300692,中赋科技,1.9135
859712,水务及水治理,300774,倍杰特,1.1356
859712,水务及水治理,300899,上海凯鑫,0.7010
859712,水务及水治理,300929,华骐环保,0.9608
859712,水务及水治理,300961,深水海纳,0.9928
859712,水务及水治理,600008,首创环保,10.0639
859712,水务及水治理,600168,武汉控股,1.3910
859712,水务及水治理,600187,*ST国中,1.5607
859712,水务及水治理,600283,钱江水利,1.5394
859712,水务及水治理,600461,洪城环境,5.4819
859712,水务及水治理,600769,祥龙电业,3.4515
859712,水务及水治理,600874,创业环保,2.4782
859712,水务及水治理,601158,重庆水务,2.0665
859712,水务及水治理,601199,江南水务,1.3871
859712,水务及水治理,601368,绿城水务,1.3323
859712,水务及水治理,603200,上海洗霸,2.4289
859712,水务及水治理,603759,海天股份,1.0427
859712,水务及水治理,603797,联泰环保,0.7904
859712,水务及水治理,603817,海峡环保,1.1943
859712,水务及水治理,603903,中持股份,1.6718
859712,水务及水治理,688057,金达莱,1.9102
859712,水务及水治理,688069,德林海,2.4900
859712,水务及水治理,688096,京源环保,1.2313
859712,水务及水治理,688101,三达膜,1.4786
859712,水务及水治理,688335,复洁科技,1.3422
859712,水务及水治理,688466,金科环境,0.5001
859712,水务及水治理,688565,力源科技,0.7579
859712,水务及水治理,301127,武汉天源,4.9865
859712,水务及水治理,301148,嘉戎技术,1.3153
859712,水务及水治理,600796,钱江生化,0.8705
859712,水务及水治理,603291,联合水务,0.7510
859712,水务及水治理,301203,国泰环保,0.8559
859712,水务及水治理,002573,清新环境,1.8614
859712,水务及水治理,301519,舜禹股份,0.5391
859712,水务及水治理,301372,科净源,0.8912
859712,水务及水治理,002778,中晟高科,1.0348
859712,水务及水治理,300425,中建环能,1.2828
859712,水务及水治理,000544,中原环保,1.4190
857361,风电整机,300772,运达股份,6.0987
857361,风电整机,601615,明阳智能,23.008
857361,风电整机,688660,电气风电,5.5705
857361,风电整机,688349,三一重能,6.6093
857361,风电整机,002202,金风科技,58.7133
857371,锂电池,002074,国轩高科,2.1598
857371,锂电池,002245,蔚蓝锂芯,1.7633
857371,锂电池,002850,科达利,2.4418
857371,锂电池,300014,亿纬锂能,5.6177
857371,锂电池,300207,欣旺达,1.4762
857371,锂电池,300438,鹏辉能源,1.3546
857371,锂电池,300750,宁德时代,75.3437
857371,锂电池,600152,维科技术,0.1836
857371,锂电池,600478,科力远,0.4125
857371,锂电池,688063,派能科技,0.5256
857371,锂电池,688345,博力威,0.0880
857371,锂电池,688567,孚能科技,0.4496
857371,锂电池,688772,珠海冠宇,0.6532
857371,锂电池,300953,震裕科技,0.9436
857371,锂电池,301150,中一科技,0.4286
857371,锂电池,600110,诺德股份,0.7965
857371,锂电池,600241,时代万恒,0.0610
857371,锂电池,688388,嘉元科技,1.0005
